candidate	channel	decimal90	binary64
59	mission-health	-1.17870650621926068512408583811529441592323026794269861191886137771762847352483324357475579	-1.1787065062192608
59	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
59	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
59	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
59	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
59	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
60	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
60	mission-health	-1.17877570309963874547709517925528611161959367981518504208198600583396825948982127366689290	-1.1787757030996386
60	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
60	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
60	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
60	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
61	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
61	mission-health	-1.17880712682435427314164123320690451064672438709110185225853252592782941018243770861577314	-1.1788071268243543
61	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
61	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
61	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
61	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
62	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
62	mission-health	-1.17881448683728374577174710667868467428575193933784732351854410766049219372586753952691480	-1.1788144868372838
62	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
62	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
62	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
62	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
63	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
63	mission-health	-1.17887109029408293189909373703181999341821038439920779979501543770149264436021619182446168	-1.1788710902940829
63	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
63	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
63	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
63	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
64	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
64	mission-health	-1.17896430111292332667325188025983263301977299832369539056688945910373008919067636985418184	-1.1789643011129234
64	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
64	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
64	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
64	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
65	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
